token_ticker,sentiment_score,mCap
UMH,0.0,10886
UNIDOG,-0.42435424354243545,4987
UNITY,-0.1111111111111111,107693
UNO,-0.5223880597014925,5337
UNO,-0.5223880597014925,5366
UP,-0.30158730158730157,123305
UP,-0.30158730158730157,7902
UPFROG,-0.5925925925925926,4203
UPGOOD,1.0,4962
UPTOBER,-0.7894736842105263,16779
URINAL,-0.5,4358
URLCAT,-0.4117647058823529,4438
USA,-0.6666666666666666,4616
USACTO,-0.3,16594
USD,-0.3076923076923077,4382
USDC,-0.5145631067961165,4773
USPEPE,0.07216494845360824,4581
USPEPE,0.07216494845360824,4310
USPEPE,0.07216494845360824,5723
USPEPE,0.07216494845360824,6376
USTD,-0.14754098360655737,11462
UberCat,-0.3786407766990291,4246
Uno,-0.6,21169
UpDog,-0.5893536121673004,4997
VALHALLA,1.0,33469
VAMPY,-0.6,7544
VANCE,-0.3333333333333333,4118
VANCENOMIC,-0.2830188679245283,4320
VENCE,-0.7333333333333333,321161
VEST,-0.52,22500
VIBE,-0.16666666666666666,5952
VICKY,-1.0,5100
VIII,-0.5,4162
VILLAIN,-0.4779874213836478,16981
VILLAIN,-0.4779874213836478,5417
VINCI,-1.0,4959
VINI,-0.2,4619
VIP,0.14893617021276595,7615
VISUALIZE,-0.42105263157894735,4292
VODKA,0.0,4625
VODKA,0.0,4219
VPL,-1.0,4285
VVP,-0.42857142857142855,4081
Vandeg,-0.42857142857142855,6303
Vector,-0.3333333333333333,12392
Vespa,-0.5789473684210527,9379
Vibe,0.0,4522
Vibey,-0.7142857142857143,8098
Victory,-0.6,4750
Vini,-0.16774193548387098,4585
Vini,-0.16774193548387098,4460
Virus,-0.40186915887850466,9776
WAAS,-0.2765957446808511,6653
WAG1,0.0,4026
WAGMI,-1.0,9215
WALTER,-0.6,24861
WAP,-0.5632183908045977,5479
WASTED,-0.030303030303030304,6557
WAT,-0.3050847457627119,4403
WAT,-0.3050847457627119,4883
WAT,-0.3050847457627119,4814
WAT,-0.3050847457627119,4603
WCIS,-0.4666666666666667,4261
WCM,-0.2909090909090909,23878
WD,-0.34831460674157305,4666
WD40,-0.375,7537
WDR,-0.017857142857142856,6141
WE,-0.3333333333333333,4878
WEB4,-0.5,7454
WEEKND,-0.16666666666666666,4141
WENMOON,0.3,4413
WEROBOT,-0.5823293172690763,11091
WETDOG,-0.2222222222222222,4655
WGS,-0.5,4155
WHALES,-0.5,5122
WHIKO,-0.5,4608
WHIMSI,0.5,4675
WHIP,1.0,4495
WHORE,-0.4666666666666667,4517
WHY,-0.2,5819
WIBBIT,-0.2,88339
WIFBEER,-1.0,5754
WIFBLACK,-0.373134328358209,7012
WIFE,-0.4063926940639269,5724
WIFEAR,-0.5,26524
WIFFY,-0.8024691358024691,4406
WIFFY,-0.8024691358024691,4071
WIFJ,-0.6060606060606061,4949
WIFS,-0.20577617328519857,4874
WIFS,-0.20577617328519857,4267
WIFSTROKE,-0.3333333333333333,4294
WIFT,-0.40425531914893614,7314
WIFTIES,-0.5189873417721519,5188
WIFWARIO,0.0,4225
WIGGER,-0.75,39983
WII,0.0,4710
WILL,-1.0,4115
WINK,-1.0,6461
WINSTON,-0.36363636363636365,4686
WITCH,-0.34210526315789475,4645
WITCHY,-0.6666666666666666,4198
WITH,-0.4583333333333333,6139
WIZ,-0.7777777777777778,4915
WMM,-0.36065573770491804,12452864
WOAT,0.6,10266
WOG,-0.4666666666666667,4651
WOJAKINHO,-0.28859060402684567,39119
WOLF,-0.19047619047619047,5466
WOLF,-0.19047619047619047,5746
WOLF,-0.19047619047619047,4406
WOLF,-0.19047619047619047,6844
WOLFIE,-0.18072289156626506,5979
WOMAN,-0.24822695035460993,9443
WOODY,-0.3333333333333333,4410
WOOF,-1.0,4332
WOOMI,0.2,5403
WORMS,-0.2727272727272727,285394
WOULD,-0.5348837209302325,1188318
WOW,0.23076923076923078,4272
WOWBILLY,-0.39285714285714285,13073
WOYM,-0.24210526315789474,4501
WPEPE,-0.6818181818181818,4213
WSC,-0.3333333333333333,4390
WSC,-0.3333333333333333,4192
WU,-0.2,4604
WUBBA,-1.0,4948
WUKONG,-0.10407239819004525,8629
WYAD,-0.4857142857142857,6586
WYD,-0.13043478260869565,6127
Wally,-0.15856236786469344,6015
Warp,0.0,4287
Warren,-1.0,6702
Water,-0.4188034188034188,8998
Web3,-0.23809523809523808,4465
WeeWoo,-0.38461538461538464,4547
Weiner,-0.3472803347280335,4266
Wen,-0.4594594594594595,5153
Wiers,-0.6,4424
Wifler,-0.23076923076923078,4803
Wiftate,-0.09090909090909091,13232
Win2024,-0.14457831325301204,12381
WinDoge,1.0,9144
Windows9x,-0.5714285714285714,7123
Wizzy,-0.39622641509433965,8843
Woof,0.0379746835443038,4757
World Coin,0.5,5571
Wudan,-1.0,8815
Wufi,-0.31343283582089554,4687
X,-0.25,4647
XAYAH,-0.5,4548
XENIA,1.0,4325
XGUYS,1.0,6293
XIN,-0.45,45709
XINGXING,-0.5175438596491229,6367
XINGXING,-0.5175438596491229,14289
XOXO,-0.6,4541
Xavier,-0.34782608695652173,5012
Xiaobai,-0.23404255319148937,56226
Xingxing,-0.5789473684210527,6036
YANKEE,-0.30434782608695654,7387
YANW,0.08541392904073587,4530
YAWN,-0.888,7506
YB,-0.4,4199
YBRO,-0.2857142857142857,6674
YEAH,0.022222222222222223,8972
YESCAT,-0.2,4636
YINYANG,-0.2,4657
YOGAFIRE,-0.2,16375
YONG,0.0,4464
YOSHI,-0.6923076923076923,4435
YOUSIM,-0.375,13091450
YUKI,-0.6190476190476191,4818
YUKI,-0.6190476190476191,4283
YUNО,-0.4444444444444444,4058
YUP,-0.5084745762711864,6576
YUUMI,-0.29411764705882354,305912
YUYU,-0.49295774647887325,7945
Yaomi,-0.5,11157
Yorke,0.42857142857142855,4441
Yuki,-0.19327731092436976,10653
Yun Chuan,-1.0,4279
ZA,-0.25,5498
ZAFIR,-0.42857142857142855,5005
ZAIZAI,-0.15789473684210525,4978
ZAWG,-0.6091954022988506,5348
ZAZA,-0.7,4916
ZAZA,-0.7,4109
ZAZU,-0.6666666666666666,4932
ZEERBA,0.3333333333333333,4345
ZENCHAT,-0.75,5488
ZEON,-1.0,4924
ZEPPLIN,-0.4090909090909091,4157
ZILLY,-0.109375,4390
ZILVERK,-0.75,4456
ZIMOMO,-0.5555555555555556,9322
ZK,-1.0,5044
ZOEY,-0.42857142857142855,4341
ZOLOFT,-1.0,5133
ZUMI,-0.36,5101
ZYNDOG,-0.14285714285714285,4488
ZYPHRA,1.0,4990
ZZZZ,-0.31343283582089554,4521
Zane,-1.0,4153
Zaya,-0.22709163346613545,1317117
Zazzles,-0.5894039735099338,6342
Zazzles,-0.5894039735099338,4432
Zeus,-0.1956521739130435,5735
Zhāocái,1.0,10048
Ziggy,-1.0,4391
Zina,-0.1724137931034483,21388
Zoch,-0.4857142857142857,8574
Zong,-0.5272727272727272,6325
Zoo,-0.3333333333333333,4073
Zoë,-0.7435897435897436,4308
ZynDog,-0.4,5039
aDOG,0.2,19387
accelerate,-0.6,4445
aesthetic,-1.0,6530
affirm,0.0,5631
agape,-0.4,4407
agape,-0.4,19329
aimeme,-1.0,4440
allahpepe,-1.0,4096
angri,1.0,4819
anthrupad,1.0,4150
ants,-0.25,4661
antunio,-0.3191489361702128,4538
aped,-0.45454545454545453,9320
arc,-0.5,178095
ariel,0.23076923076923078,5133
asSOL,-0.4,91807
ascii,-1.0,4645
asym,-1.0,5794
atlas,0.3333333333333333,5508
aurora,-0.3157894736842105,4459
autism,-0.6,72993
avatard,-0.4052863436123348,5683
bDOG,-0.6144578313253012,5396
bPEPE,0.6666666666666666,5333
baTca,-0.17647058823529413,7498
babyy,-1.0,5331
bandido,-0.1111111111111111,4885
banner,-0.696969696969697,4928
bapi,-0.11428571428571428,7890
based,-0.4074074074074074,4570
basin,-0.3333333333333333,4453
bbvvvvvvvv,1.0,5551
beary,0.14285714285714285,6297
berd,-0.3424657534246575,7543
bero,-0.24427480916030533,4820
berry,0.2857142857142857,4401
billee,-0.3411764705882353,6020
billyrich,-0.22957198443579765,4390
black,-0.3783783783783784,4426
bleach,-0.4666666666666667,4398
bleo,-0.4883720930232558,7246
bless,-0.6551724137931034,4168
blind,-1.0,5311
blub,-0.7142857142857143,50793
bob,-0.12871287128712872,6602
bob,-0.12871287128712872,322627
boing,-0.3333333333333333,4290
boll,-0.5510204081632653,16118
bongo,-1.0,5046
boop,0.0,4201
bop,0.13167259786476868,17720861
bot16z,0.3333333333333333,8590
brick,-0.25,4375
bubba,-0.7894736842105263,5528
buck,-0.12121212121212122,4302
bul,-0.07368421052631578,4491
bullish,-0.6129032258064516,66558
bunby,-0.25,51867
bussy,-0.058823529411764705,106579
cDOG,-0.3695395513577332,5492
cDOG,-0.3695395513577332,5311
cabal,-0.375,4612
capi,-0.4108527131782946,4671
cat,-0.3125,6055
cat,-0.3125,4899
cat,-0.3125,6583
catcoin,-0.8148148148148148,18809
caturnus,-0.4188034188034188,5179
ceCAT,1.0,4018
cet,-1.0,4364
chang,-0.42857142857142855,7394
chat,-0.4166666666666667,4681
chat,-0.4166666666666667,5367
cheeseball,0.0,4999
chibi,0.3333333333333333,4322
chichi,-0.32608695652173914,6285
chinki,-0.4074074074074074,5271
chip,-0.25274725274725274,5183
chippy,-0.29411764705882354,5260
chishark,-0.22580645161290322,4226
chonk,-1.0,4990
chub,-0.29523809523809524,6624
chuchu,-0.4915254237288136,4649
cicada,0.25,5528
cicha,-1.0,4236
cigfish,-0.5925925925925926,4717
claude,-0.4458874458874459,479814
clown,-0.3333333333333333,22697
cmon,-0.23809523809523808,15326
col,-0.6,4689
collin,-0.6,4881
cooked,-0.09090909090909091,4753
cool,-0.3333333333333333,5104
coon,-0.2,30942
cortana,0.0,4735
cox,-0.12389380530973451,5657
cozy,-1.0,4813
crash,-1.0,7023
creamie,-0.5854341736694678,4579
cringy,-0.14285714285714285,4638
crpr,-0.6,4283
cubey,-0.45454545454545453,4096
cumsok,-0.504950495049505,4503
cuz,0.0,5432
cyzicus,-0.8,4317
d00dle,-0.6666666666666666,7170
dAI,0.2,5074
daddy,-0.6,61404
dafuq,-0.8461538461538461,4178
dalle,-0.5,5371
dang,-0.13043478260869565,4262
dank,-0.3130434782608696,4588
dark puppy,-1.0,4178
daru,-0.23846153846153847,4739
davinci,0.25,4566
dc,-0.168,4946
deDog,-0.5754189944134078,4751
deadass,-0.4925373134328358,16386
deerman,-1.0,9481
degenai,-0.6,20298239
degenism,-0.75,20593
deleted,0.3333333333333333,4329
demure,-0.5,7122
dilo,0.14285714285714285,5113
dimun,0.0,9686
divorce,-0.38461538461538464,53865
dizzy,-0.6571428571428571,4308
dobby,-0.2,4145
doggoth,-1.0,4552
dogwifbtc,-0.19402985074626866,13550
dola,1.0,4699
dommy,-0.30864197530864196,9653
domo,-1.0,5816
donbu,-0.7432835820895523,5031
donny,-0.3541666666666667,6316
doog,-0.52,5030
dream,-0.23529411764705882,5228
drog,-0.4728682170542636,4318
duck,-0.44649446494464945,5085
duck doge,-0.1111111111111111,4666
eacc,-0.5,5761
eddi,-0.6989247311827957,4736
eddy,0.004975124378109453,7408
eef,-0.42857142857142855,4183
eepy,-0.6,7587
eggdog,-0.8,4999
eimi,0.25,4422
enjoy,-0.5,6131
every AI,0.3333333333333333,4811
everything,-0.6923076923076923,222187
ew,-0.5,4358
faded,-0.24528301886792453,12914
faux,-0.6404494382022472,4950
few,-0.64,7792
flavia,-0.5625,1132736
floyd,-0.6,4270
fomo,-1.0,4381
forg,-0.36917562724014336,4481
fraud,-0.8461538461538461,4309
frocat,-0.3888888888888889,5519
frog,-0.16666666666666666,6689
fun,-0.15384615384615385,4784
fupo,-0.25,4128
fwog,1.0,4860
gCAT,-0.7777777777777778,4290
gaey,-0.625,6254
gcostanza,0.05,4252
gday,-0.3333333333333333,6418
gdog,-0.4017857142857143,4664
genesis,-0.8,5241
george,-0.108,6649
ghost,-0.2682926829268293,6201
gigacycle,-0.5906735751295337,5486
gigameme,-0.4669603524229075,5558
gitdog,-1.0,4434
glo,-0.7777777777777778,4809
glootie,0.0,4358
glow,-1.0,5008
gm,-1.0,6335
goldy,-0.058823529411764705,4536
gor,-0.3333333333333333,4339
goutzis,-0.4251497005988024,4542
gregaru,-0.29651162790697677,4830
grind,-0.5241935483870968,6875
grind,-0.5241935483870968,4442
groove,-0.2849740932642487,4319
gs,0.15789473684210525,4973
gta6,1.0,5276
gtg,-0.8181818181818182,4712
gub,-0.45871559633027525,4512
gyatt,-0.4576271186440678,6041
gyatt,-0.4576271186440678,4396
gyatt,-0.4576271186440678,23310
gymrat,-1.0,6218
h4ck3r,1.0,4343
hDOG,-0.34328358208955223,5714
hands,-0.3333333333333333,5252
hat,0.058823529411764705,4135
hay,-0.5955056179775281,4515
hearing,-0.4936708860759494,4458
helloween,-0.5714285714285714,4072
hi,-0.5135135135135135,22581
hippy,-1.0,5021
hm,-0.4878048780487805,4323
holly,-0.22388059701492538,5849
horse,-0.40540540540540543,5125
hotdog,-1.0,4366
how,0.4,4379
hug,-0.02127659574468085,7944
huh,-0.7818181818181819,4816
husbant,-1.0,4496
hyhyhyhy,-0.56312625250501,5107
iBanPe,-0.6666666666666666,4743
iSHOWMEAT,-0.7142857142857143,4064
igDOG,-0.16393442622950818,5447
iggy,-0.65625,17214
iloveyou,-1.0,4253
imsorry,-0.35714285714285715,4580
imy,0.3333333333333333,12988
index,-1.0,4346
inevitable,-0.4830508474576271,4428
intuition,-0.6470588235294118,13033
inugami,-0.48349514563106794,7254
italic,-0.46875,4434
jaky,-1.0,102280
jeet,-0.5263157894736842,4344
jenwif,-0.7142857142857143,4140
jerk,-1.0,4204
jerry,-0.45454545454545453,9107732
jiff,-0.8947368421052632,41915
jiffpom,-0.3333333333333333,4176
josh,-0.20930232558139536,4236
jumpi,-0.3894736842105263,4649
kagi,-0.5,4569
karen,0.6,5246
kek,-0.23076923076923078,5023
ken,-0.5384615384615384,4937
kewl,0.0,4445
kiti,-0.2682926829268293,4586
kiwi,0.2,5309
koko,-1.0,4423
kol,-0.643312101910828,4312
ksilisab,-1.0,9742
kuku,-1.0,4765
lads,-0.2,5378
laylo,0.1282051282051282,5265
legs,0.0,5050
liar,-0.6363636363636364,4534
licker,-0.3333333333333333,12245
lika,0.0,4194
lil nigga,0.18181818181818182,5478
lilbro,-0.4794520547945205,4903
lily,-0.4634146341463415,4227
llama,-0.1111111111111111,5472
llama405b,-0.45454545454545453,6528
lolcat,-0.3333333333333333,1791535
loop,-0.5555555555555556,12634
loopy,-0.5,32217
lore,-0.46853146853146854,4834
lore,-0.46853146853146854,5052
lore,-0.46853146853146854,4672
lotsinlife,0.5,14878
love,-0.1724137931034483,4544
love,-0.1724137931034483,12009
lowkey,-0.6036036036036037,9372
lucewif,-0.17073170731707318,6585
luna2,-0.5,6631
luta,-0.11594202898550725,4374
mallory,1.0,4103
man,-0.3584905660377358,9438
mani,-0.45454545454545453,4231
manny,0.0,4915
maow,-0.625,4608
marc,-0.3333333333333333,23655
marshi,-0.5714285714285714,4337
martin,-0.17857142857142858,6203
meesa,-0.6444444444444445,25672
megnet,-0.25925925925925924,4918
megs,-0.6666666666666666,16389
meh,-1.0,4136
meme,-0.5645756457564576,5704
meme,-0.5645756457564576,4583
meme virus,0.6666666666666666,4806
mengi,-0.375,98221
meow,-0.41920374707259955,5763
meow,-0.41920374707259955,6176
meow,-0.41920374707259955,4357
meowd,0.0,4601
miguel,-0.34210526315789475,4892
mika,-1.0,4340
milky,-0.5362318840579711,4278
mimi,0.3333333333333333,4094
mingchi,-0.4375,4847
mira,-0.75,18069
miri,-0.3333333333333333,21867
mirrored,-0.5172413793103449,4809
miso,-0.22105263157894736,10829
miwchi,-0.41304347826086957,4850
mob,-0.4725274725274725,6355
mofu,0.0,4660
mogL,-0.1111111111111111,4289
mok,-0.4025974025974026,8074
momo,-1.0,4572
momo,-1.0,4270
monkeybiz,-0.5,4406
monty,0.15384615384615385,4865
moon,-0.75,4290
moon,-0.75,5299
moonboi,-0.2,6788
mop,-0.5517241379310345,4453
morty,-1.0,8273
morud,-0.4883720930232558,1119110
motivation,-0.2898550724637681,5240
motorcycle,-0.2903225806451613,6559
moy,-0.6721311475409836,5065
mozzy,-0.625,4225
mp3,-0.2658569500674764,7951
multiverse,-0.14285714285714285,5136
neil,-0.2852233676975945,17717
nicole,-0.2222222222222222,5912
niga,-0.5064935064935064,11119
ninu,-0.3563218390804598,4494
nite,-0.8,4717
nostalgia,0.0,4411
notarug,-0.3333333333333333,4466
notdemure,-0.3333333333333333,5182
nowar,-1.0,10315
nozoki,-0.3153846153846154,6846
nugget,-0.6296296296296297,27787
numogram,-0.2903225806451613,8264
nyan,-0.3333333333333333,8517
oDOG,-0.2261904761904762,4585
oTANK,-0.43478260869565216,4762
oats,-0.1,6280
obvious,-0.562962962962963,10160
ogmilady,-0.4377224199288256,18074
olen,-0.16521739130434782,4281
olen,-0.16521739130434782,5728
oli,-0.017543859649122806,5530
omg,-0.7333333333333333,4331
ong,-0.3793103448275862,4140
oof,-0.34375,4474
oof,-0.34375,5177
opium,-0.3170731707317073,5970
oreo,-0.4166666666666667,4106
otherside,-0.6363636363636364,5102
otis,-0.5046728971962616,17116
otti,-0.475,32406
over,0.5,5101
owo,-0.7241379310344828,4545
pCAT,-0.1657754010695187,5930
pablo,-0.4,5265
pamper,-0.26666666666666666,11390
patience,-0.5427251732101617,42263
paula,-1.0,4590
pawerful,-0.6666666666666666,4456
peace,0.0,11994
peedog,-0.5798319327731093,4201
peiqi,-0.4657039711191336,6951
pengy,-0.6,4212
perps,0.0,4865
perro,-1.0,6289
pew,-1.0,43116
pewpew,-0.125,5162
pfp,1.0,5584
phantom,-0.24,22927
pharaoh,-0.3333333333333333,5848
pinky,0.375,6525
pip,-0.32934131736526945,9322
plane,-0.2,4437
plow,-0.5652173913043478,5216
poki,-0.35766423357664234,4272
posted,-0.5416666666666666,5046
pray,-0.8823529411764706,31683
programmed,-0.5340909090909091,4352
programmed,-0.5340909090909091,6939
psale,0.0,4339
puk,-0.4013921113689095,4515
pump,1.0,5793
punpun,-0.4358974358974359,9174
pure,1.0,5866
qpaws,-0.42857142857142855,6931
qstar,-0.5,4797
quant,-0.372,22777
rainbow,-0.3333333333333333,6037
ramone,-0.4523809523809524,5745
rancat,-0.2,4243
randog,-0.25301204819277107,8493
rari,-0.2753623188405797,5213
ratio,-0.5538461538461539,7105
raw,-0.32342007434944237,5968
rawr,-0.7,11414
reesi,-0.6,23056
rich,-0.3333333333333333,10470
rugdog,-1.0,5702
rusty,-0.3333333333333333,4364
sDOG,-0.29534883720930233,4778
sDOG,-0.29534883720930233,52625
sGF,0.0,5392
sad,-0.4782608695652174,4633
sage,-1.0,5109
sammy,-0.5555555555555556,5543
sane,-0.34285714285714286,4597
sanic,-0.5,5291
save,-0.75,4434
sbDOG,0.0,4326
schizo,-0.4782608695652174,5691
schlong,-0.6111111111111112,4907
seadog,-0.30337078651685395,4863
sender,-0.328125,6194
sentient,-0.8,8812
seto,-0.2571428571428571,5175
shakey,-0.2,4490
sham,-0.25,5382
shark,-0.6666666666666666,4392
shartcoin,-0.5555555555555556,13953
shibo,-0.6363636363636364,10412
shibu,-0.3333333333333333,6079
shitpost,-1.0,4571
shnork,0.0,5835
shooturd,-0.47586206896551725,4327
sidelined,-0.46511627906976744,5374
sidelined,-0.46511627906976744,6265
silky,-0.375,4649
silver,0.0,4503
simp,-0.3157894736842105,14269
simulacra,0.0,7447
sir,-0.38461538461538464,4731
siupak,-0.38461538461538464,4616
skeli,-0.2273972602739726,6567
skiddy,-0.09859154929577464,4140
slept,-0.4,5355
slime,1.0,5114
sma,-0.3170731707317073,356538
smcs,-0.4,4295
smol,-0.5,5184
smoli,-0.38461538461538464,4810
socks,0.3333333333333333,4266
solanacat,-0.39473684210526316,5657
solawna,-0.6666666666666666,4390
soliloquy,-0.5,4541
solpop,-0.07142857142857142,7087
son,-0.3333333333333333,4386
sophia,-0.38095238095238093,10160
space,0.0,5859
speezi,-0.12195121951219512,4172
sqorl,0.0,4739
srDog,-0.3213367609254499,71149
sss,0.0,5266
starter,-0.2727272727272727,4660
story,-0.26380368098159507,5532
subdog,-0.1320754716981132,4708
subgenius,-0.3939393939393939,5303
swb,-0.046153846153846156,5018
sweg,-0.5121951219512195,4317
tDOG,-0.4519230769230769,4352
tacit,-0.2727272727272727,6428
tati,-1.0,4241
tcc,-0.3333333333333333,4943
teddy,-0.3,6099
tee_hee_he,1.0,9315
tepg,-0.24324324324324326,5202
think,-0.15384615384615385,204639
thomas,-0.4577777777777778,4698
tigi,-1.0,4372
tilin,-0.38181818181818183,5217
tina,-0.1417910447761194,4778
tiny,-0.3611111111111111,12899
toby,-0.447098976109215,4919
toly,-0.6052631578947368,66016
tomoflys,-0.5,4849
towlie,-0.15789473684210525,5032
transem,0.0,6638
trempboden,-1.0,4212
trenches,-0.6470588235294118,5480
trsad,-0.29523809523809524,10048
trump,0.14285714285714285,4116
trusk,-1.0,4846
tty,-0.3333333333333333,4976
tuga,-0.3333333333333333,4830
tuna,-1.0,6349
tuxi,-0.2727272727272727,7224
tweaking,-0.5824175824175825,4958
twister,-1.0,4244
umi,-0.2866817155756208,16468
umi,-0.2866817155756208,4426
uncle,-1.0,4895
university,-0.09433962264150944,4422
up,-0.5238095238095238,4854
uptimuz,-0.45454545454545453,4930
vibe,-0.3333333333333333,7786
visakanv,-1.0,4345
vvaifu,-0.6161616161616161,91719507
wASS,0.07692307692307693,4257
wCAT,0.0,4077
wDOG,-0.454,3265224
walt,-0.5161290322580645,5044
wan,-0.5267605633802817,4543
wang,-0.6470588235294118,92925
wang,-0.6470588235294118,4379
we robot,0.13043478260869565,4185
we robot,0.13043478260869565,4116
weeb,-0.5714285714285714,4550
weird,-0.3333333333333333,4564
whoosh,-0.8333333333333334,4393
wib,-0.2897196261682243,4524
wif,-0.5135135135135135,4260
wifdom,-0.371900826446281,11178
wiftardio,0.0,5278
wii,-0.28870292887029286,4855
wiki,-0.2,8995
witer,-0.42857142857142855,4528
wobo,-0.26174496644295303,4757
wog,-0.5220417633410673,10076
woke ai,-0.5652173913043478,6752
wolf,-0.23076923076923078,10537
woo,-0.3333333333333333,6924
wowmao,-0.5882352941176471,5424537
wsd,-0.2,5279
wth,-0.6911764705882353,4347
wyatt,-0.2727272727272727,6256
xDog,-0.22916666666666666,5950
xG,-0.3333333333333333,4208
xiaowolong,-0.6666666666666666,5164
xp,-0.7647058823529411,6536
ya,-1.0,4746
yj,-0.7142857142857143,5965
yoko,-0.2857142857142857,5193
youli,-0.45454545454545453,9324
yumi,-0.26881720430107525,4838
Ψ,-0.2,5178
Ω,-0.24528301886792453,4760
β,-0.5714285714285714,4243
δ,-1.0,5941
ИOOM,-0.375,4105
сове,-1.0,5695
ᚱᚢᛊ,-0.6,7107
➐➐➐,-0.4146341463414634,4885
かぼす,-0.6,4263
ゼリー,-1.0,4042
フク,-0.76,4377
吃屎鬼,-0.48214285714285715,4291
长城犬,-0.3384615384615385,4205
韭菜,-0.5,4072
韭菜,-0.5,4501
박성훈,-0.10416666666666667,7208
박수희,-0.23076923076923078,4831
